Id,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
641664,32:49.0,5.5,2014-12-07 21:32:49 UTC,-73.985532,40.744899,-73.97442,40.742764,1
115460,20:55.0,7.3,2011-10-05 12:20:55 UTC,-74.003296,40.744105,-73.992481,40.742711,1
276245,09:00.0,10.5,2010-04-30 09:09:00 UTC,-74.008412,40.7335,-73.983402,40.7593,1
175965,50:00.0,5.7,2010-03-10 15:50:00 UTC,-73.987053,40.739218,-73.9734,40.744017,2
425414,39:01.0,12.5,2013-01-12 13:39:01 UTC,-73.972619,40.764158,-73.971801,40.794596,4
58085,09:00.0,4.5,2010-07-16 22:09:00 UTC,-73.99006,40.756955,-73.981963,40.764135,1
118074,43:31.0,20.1,2011-10-11 22:43:31 UTC,-74.005596,40.741069,-73.941616,40.838331,1
534422,00:15.0,15,2012-10-26 09:00:15 UTC,-73.965009,40.791378,-73.990857,40.753576,1
609148,01:00.0,8.9,2009-04-16 09:01:00 UTC,-73.964288,40.76782,-73.982352,40.750752,1
250282,42:06.0,7.3,2010-08-10 20:42:06 UTC,-74.009135,40.726147,-73.997268,40.765382,1
3952,21:35.0,6.5,2014-11-17 18:21:35 UTC,-73.965706,40.765423,-73.952986,40.782376,1
539698,48:10.0,13,2014-07-11 21:48:10 UTC,-73.99234,40.724685,-73.943014,40.716874,1
205806,15:00.0,10,2014-08-11 22:15:00 UTC,-73.987852,40.750257,-73.958987,40.763627,2
714259,20:00.0,5.5,2013-11-08 20:20:00 UTC,-73.99139,40.740695,-73.999587,40.73872,1
24660,47:00.0,7.3,2012-08-08 15:47:00 UTC,-73.96908,40.75805,-73.97221,40.764945,1
157626,23:00.0,9,2014-12-09 18:23:00 UTC,-73.955503,40.773545,-73.977388,40.777752,5
635591,38:47.0,43.83,2015-03-19 16:38:47 UTC,-73.98518372,40.77408981,-73.86264801,40.76721573,1
311376,02:00.0,15,2015-05-07 04:02:00 UTC,-73.98382568,40.74370193,-73.92459869,40.74183655,2
506488,31:00.0,10,2013-07-16 17:31:00 UTC,-73.975003,40.777907,-73.98438,40.759577,4
724626,06:00.0,10.1,2010-12-04 16:06:00 UTC,-73.985725,40.727032,-73.971688,40.764757,1
615336,01:00.0,16.5,2010-07-23 00:01:00 UTC,-74.005723,40.740117,-73.957723,40.80115,1
698858,05:49.0,52,2015-06-19 12:05:49 UTC,-74.0085144,40.71065521,-73.79083252,40.64429855,1
980920,00:12.0,17,2013-05-08 19:00:12 UTC,-73.964488,40.680948,-73.913597,40.70165,2
786399,28:13.0,11.5,2013-09-21 23:28:13 UTC,-73.940496,40.711652,-73.989391,40.722888,3
636380,40:00.0,7.7,2009-05-08 16:40:00 UTC,-73.987732,40.732567,-73.97417,40.755363,1
496150,55:26.0,13.7,2009-03-09 07:55:26 UTC,-73.96621,40.75826,-73.97256,40.793029,1
374651,31:00.0,6.5,2012-10-09 01:31:00 UTC,-73.977693,40.760805,-74.000207,40.753022,1
607786,55:00.0,14.5,2011-03-18 17:55:00 UTC,-74.0094,40.712957,-73.986818,40.759525,1
751395,50:00.0,24,2014-12-31 22:50:00 UTC,-73.9954,40.768025,-73.941527,40.849142,1
95944,56:54.0,8.1,2011-09-06 18:56:54 UTC,-73.952886,40.764768,-73.950326,40.786501,1
321527,27:00.0,15.3,2009-05-26 19:27:00 UTC,-73.993212,40.743048,-73.970132,40.784112,2
227276,37:34.0,20.5,2014-01-06 04:37:34 UTC,-73.997208,40.714567,-73.978717,40.787648,1
806857,32:04.0,12.9,2011-10-21 10:32:04 UTC,-73.9637,40.7615,-73.9948,40.7164,1
636252,18:21.0,11.5,2013-04-16 11:18:21 UTC,-73.946114,40.773188,-73.975396,40.759845,1
59851,34:00.0,28.9,2010-02-12 01:34:00 UTC,-73.984123,40.764878,-73.84066,40.7226,1
239632,24:00.0,34.1,2011-10-21 16:24:00 UTC,-73.964015,40.808137,-73.87227,40.774877,5
628441,21:00.0,12,2014-03-22 02:21:00 UTC,-73.997012,40.715085,-73.991432,40.749157,5
159466,07:35.0,14.9,2012-01-13 17:07:35 UTC,-74.013003,40.702321,-73.979315,40.752857,2
922885,15:00.0,9.3,2011-11-10 13:15:00 UTC,-73.994553,40.766443,-73.994028,40.741502,1
826227,09:00.0,6.9,2009-07-26 18:09:00 UTC,-73.984345,40.740042,-73.999723,40.726713,5
745376,36:00.0,7.7,2011-10-30 05:36:00 UTC,-73.965447,40.755123,-73.992862,40.758083,2
957004,24:41.0,5.7,2010-03-15 11:24:41 UTC,-73.990552,40.755928,-73.982429,40.749057,1
177770,54:00.0,2.5,2012-01-31 08:54:00 UTC,0,0,0,0,1
513344,45:00.0,14.5,2012-10-23 12:45:00 UTC,-73.945425,40.750858,-73.945425,40.750858,1
771306,10:11.0,8.1,2010-07-28 02:10:11 UTC,-74.005159,40.728869,-73.98481,40.757594,1
299966,46:24.0,7.5,2014-06-20 07:46:24 UTC,-73.991462,40.750245,-73.97608,40.74026,1
153661,46:52.0,7.3,2012-05-30 23:46:52 UTC,-73.986002,40.741308,-73.98901,40.749598,1
460939,48:00.0,13.5,2013-05-06 10:48:00 UTC,-74.002865,40.728227,-73.980857,40.759777,2
135950,41:35.0,32.9,2011-06-25 04:41:35 UTC,-73.985574,40.71824,-73.949148,40.613517,3
859738,29:00.0,9.5,2013-11-10 09:29:00 UTC,-73.994438,40.751821,-73.974702,40.748996,1
377496,57:00.0,11.3,2010-09-06 21:57:00 UTC,-74.004708,40.741798,-73.975327,40.76184,1
955859,20:00.0,8.5,2012-07-19 22:20:00 UTC,-73.9942,40.75962,-73.983703,40.739165,5
927778,42:34.0,3.7,2009-12-03 13:42:34 UTC,-73.984861,40.741511,-73.990071,40.736926,4
623608,40:38.0,4.5,2013-05-02 15:40:38 UTC,-73.966064,40.794785,-73.968868,40.787675,1
35468,56:09.0,4.5,2013-05-09 19:56:09 UTC,-73.984321,40.742926,-73.991499,40.748993,1
617404,23:00.0,49.8,2011-01-29 14:23:00 UTC,-73.789927,40.644,-73.972065,40.756232,1
273807,58:00.0,9.3,2012-06-03 18:58:00 UTC,-73.976382,40.744023,-73.983677,40.765633,2
744167,30:18.0,4.9,2011-09-01 20:30:18 UTC,-73.978295,40.786421,-73.988217,40.774899,1
519632,14:26.0,5,2014-05-07 08:14:26 UTC,-73.977445,40.751884,-73.97057,40.761755,1
697953,48:25.0,4.9,2012-03-03 15:48:25 UTC,-73.965195,40.769113,-73.955701,40.772227,1
883121,02:00.0,14.5,2013-06-27 15:02:00 UTC,-73.99,40.756452,-73.95357,40.772757,6
730789,48:00.0,10.5,2011-10-10 16:48:00 UTC,0,0,0,0,1
863372,42:27.0,21.3,2010-08-15 13:42:27 UTC,-73.997445,40.721132,-74.007218,40.738082,1
704922,33:58.0,27.5,2014-06-15 10:33:58 UTC,-73.955274,40.76368,-73.972399,40.676834,1
469196,35:33.0,8.1,2010-01-26 20:35:33 UTC,-73.975451,40.759064,-73.953172,40.77431,2
427442,52:00.0,4.1,2012-02-19 23:52:00 UTC,-73.982655,40.771672,-73.990052,40.76641,2
348895,24:12.0,8.9,2009-10-30 19:24:12 UTC,-73.994142,40.751065,-73.982088,40.773948,1
308368,02:00.0,11,2014-10-16 16:02:00 UTC,-73.97337,40.764692,-73.9962,40.760852,5
311848,23:00.0,4.1,2011-03-20 02:23:00 UTC,-74.002792,40.723332,-73.999235,40.733913,1
390128,39:13.0,11,2015-03-17 23:39:13 UTC,-74.00613403,40.74228668,-73.98284149,40.76319885,1
673452,23:00.0,8.5,2010-09-14 07:23:00 UTC,-73.979248,40.776787,-73.939218,40.843397,1
932891,48:38.0,5.5,2014-01-02 17:48:38 UTC,-73.99545,40.727092,-74.005155,40.719083,2
699872,08:15.0,12.9,2011-03-23 00:08:15 UTC,-73.971544,40.762766,-74.0055,40.709031,1
857659,40:00.0,9.3,2010-10-27 16:40:00 UTC,-73.959058,40.76911,-73.980387,40.77024,2
601562,58:00.0,13.5,2015-06-16 17:58:00 UTC,-73.97743225,40.76409912,-73.97248077,40.79393768,1
914258,30:00.0,7.3,2012-08-15 16:30:00 UTC,-73.99672,40.725237,-73.975195,40.724805,1
100226,55:17.0,5.3,2011-10-30 00:55:17 UTC,-74.007934,40.74027,-74.002678,40.749971,1
605988,31:00.0,9,2012-09-28 17:31:00 UTC,-73.961657,40.762763,-73.958677,40.783687,1
299452,25:24.0,12.5,2011-10-26 23:25:24 UTC,-73.9802,40.727,-73.9881,40.7646,1
673624,12:55.0,6.5,2013-06-26 01:12:55 UTC,-73.965307,40.759154,-73.981452,40.73702,1
836873,36:22.0,4.1,2010-09-19 16:36:22 UTC,-73.994925,40.740016,-73.988601,40.748495,1
445208,31:00.0,7.3,2012-07-24 23:31:00 UTC,-73.99051,40.761362,-73.9749,40.750837,1
951211,04:00.0,6.1,2010-06-10 23:04:00 UTC,-73.989828,40.757607,-73.982388,40.746588,1
831393,43:02.0,4.9,2011-04-06 12:43:02 UTC,-73.969194,40.755846,-73.96678,40.753686,1
899425,56:00.0,11.7,2010-12-19 17:56:00 UTC,-73.986268,40.73056,-74.007418,40.703533,2
148444,57:10.0,4.5,2013-02-26 19:57:10 UTC,-73.966949,40.789269,-73.961492,40.780042,1
468339,21:56.0,8.5,2010-10-01 13:21:56 UTC,-73.965227,40.754927,-73.979613,40.733347,1
172310,08:00.0,8.5,2010-04-05 02:08:00 UTC,-73.957037,40.770927,-73.978118,40.785598,3
312037,46:10.0,64.5,2014-08-10 12:46:10 UTC,-74.00655,40.70844,-74.183253,40.688059,1
188252,59:14.0,8.5,2015-05-15 22:59:14 UTC,-73.96175385,40.76387024,-73.95450592,40.78088379,1
476265,13:00.0,3.7,2009-08-06 22:13:00 UTC,-74.004142,40.74252,-74.004918,40.735453,1
265209,17:24.0,8.5,2012-09-26 19:17:24 UTC,-73.954869,40.786754,-73.981526,40.780959,1
280435,22:00.0,5.5,2013-11-02 17:22:00 UTC,-73.973413,40.6785,-73.965417,40.67695,6
3256,50:18.0,5.3,2010-12-14 21:50:18 UTC,-73.994838,40.755331,-74.007475,40.741048,1
3890,12:00.0,11,2013-10-11 21:12:00 UTC,-73.968157,40.76244,-73.993222,40.736422,6
398112,07:00.0,8.5,2010-11-12 20:07:00 UTC,-73.988747,40.736842,-74.00685,40.73985,1
530427,42:16.0,6.9,2010-10-06 21:42:16 UTC,-73.982363,40.718437,-73.990559,40.733862,1
822167,12:06.0,8.5,2011-03-15 18:12:06 UTC,-74.005537,40.726919,-74.011481,40.706447,1
395581,51:45.0,6.5,2011-12-22 19:51:45 UTC,-73.987706,40.768238,-73.993867,40.759936,1
297460,15:01.0,7,2014-09-05 18:15:01 UTC,-73.987682,40.702088,-73.990643,40.694117,1
181935,46:23.0,37,2013-03-24 23:46:23 UTC,-73.789738,40.647108,-73.984523,40.684462,4
484010,43:00.0,8.5,2013-08-27 08:43:00 UTC,-73.977597,40.784365,-73.985358,40.769435,1
228852,41:00.0,8.1,2011-04-09 09:41:00 UTC,-73.993867,40.752907,-73.991795,40.729843,1
448534,49:15.0,2.9,2011-09-26 13:49:15 UTC,-73.973393,40.785323,-73.970553,40.784075,1
543688,45:00.0,12.5,2014-04-29 14:45:00 UTC,-73.99962,40.761217,-73.978515,40.752702,1
497509,08:14.0,6.9,2009-05-09 21:08:14 UTC,-73.984391,40.724895,-74.002544,40.733669,2
613424,17:00.0,6.5,2013-08-16 17:17:00 UTC,-73.967232,40.803547,-73.959407,40.8154,1
143068,26:05.0,4.5,2011-05-09 19:26:05 UTC,-73.99537333,40.72713054,-73.99537333,40.74408213,1
170181,51:00.0,26.9,2009-03-29 17:51:00 UTC,-73.992362,40.751287,-74.013057,40.626652,2
343296,23:02.0,11.7,2010-10-26 22:23:02 UTC,-73.994769,40.721176,-73.992423,40.753641,2
386220,01:00.0,11.5,2013-06-23 14:01:00 UTC,-73.974262,40.783682,-73.995792,40.753097,1
877736,02:00.0,30.5,2013-05-06 21:02:00 UTC,-73.866792,40.770015,-73.995425,40.695107,2
370983,19:00.0,9.3,2010-11-05 12:19:00 UTC,-73.970453,40.764757,-73.945875,40.7733,5
921807,26:25.0,8.9,2010-05-02 00:26:25 UTC,-73.981557,40.771726,-73.966268,40.754087,1
323032,53:23.0,26,2012-12-09 02:53:23 UTC,-73.994063,40.720122,-73.915016,40.742247,2
815361,24:53.0,4.9,2010-11-10 10:24:53 UTC,-73.963655,40.765651,-73.953144,40.768123,1
556789,10:01.0,10.1,2009-01-23 17:10:01 UTC,-73.137393,41.366138,-73.137393,41.366138,2
897286,47:14.0,19.5,2014-01-23 19:47:14 UTC,-73.971443,40.760279,-74.004856,40.737446,1
110911,20:00.0,5.3,2010-01-13 19:20:00 UTC,-73.963273,40.766045,-73.950025,40.777045,5
583832,09:00.0,13.5,2013-06-23 14:09:00 UTC,-73.959218,40.781192,-73.988112,40.737712,2
597627,32:56.0,4.5,2010-10-26 06:32:56 UTC,-73.966646,40.753225,-73.974856,40.753138,1
719418,55:00.0,4.5,2012-07-01 22:55:00 UTC,-73.986813,40.776352,-73.979783,40.78472,2
408946,14:31.0,4.5,2011-03-31 18:14:31 UTC,0,0,0,0,1
359364,21:01.0,5.7,2010-10-07 22:21:01 UTC,-73.968705,40.756999,-73.957615,40.770298,1
104410,06:17.0,7,2013-08-05 08:06:17 UTC,-73.993821,40.752722,-74.000734,40.762055,1
24967,29:49.0,14.9,2012-08-01 14:29:49 UTC,0,0,0,0,1
763004,44:00.0,5.3,2010-06-08 21:44:00 UTC,-73.950828,40.78571,-73.953823,40.775063,2
530602,28:00.0,10.9,2010-05-17 18:28:00 UTC,-73.954047,40.766692,-73.987332,40.748858,1
840823,55:00.0,13.7,2010-06-22 19:55:00 UTC,-74.007697,40.724833,-73.963368,40.757957,1
516133,45:34.0,15.3,2009-06-11 22:45:34 UTC,-73.945672,40.773388,-73.896335,40.746352,1
679010,11:00.0,7,2013-02-15 18:11:00 UTC,-73.97322,40.744162,-73.961628,40.755987,1
463173,09:00.0,6.1,2012-05-01 20:09:00 UTC,-73.979132,40.725357,-73.979132,40.725357,1
302294,50:00.0,9.5,2013-07-16 18:50:00 UTC,-74.000202,40.721972,-73.991465,40.742372,2
96768,47:00.0,6.5,2013-02-05 08:47:00 UTC,-73.978418,40.760847,-73.9691,40.7623,6
667623,05:00.0,5.7,2009-02-08 06:05:00 UTC,-73.916288,40.7431,-73.93709,40.748812,1
970793,46:00.0,5,2014-05-12 03:46:00 UTC,-73.998925,40.734395,-73.988578,40.748757,1
223800,46:00.0,8.1,2011-03-19 22:46:00 UTC,-74.000037,40.738348,-73.978853,40.728067,1
103652,53:00.0,6.5,2010-08-31 19:53:00 UTC,-73.997518,40.720782,-73.98386,40.723072,2
33005,48:14.0,8,2014-12-23 13:48:14 UTC,-73.976685,40.760377,-73.988227,40.751126,1
116539,56:35.0,8.9,2011-02-06 22:56:35 UTC,-73.961088,40.775889,-73.98641,40.740292,1
513558,44:00.0,4.1,2009-09-28 11:44:00 UTC,-73.973092,40.748488,-73.966988,40.75501,1
946264,25:17.0,13.7,2012-04-08 16:25:17 UTC,-74.016486,40.704723,-73.986363,40.757703,4
42871,49:23.0,16.5,2012-02-13 19:49:23 UTC,-73.974908,40.74945,-73.9865,40.689757,1
231122,39:11.0,3.3,2009-12-18 10:39:11 UTC,-73.957088,40.766245,-73.959343,40.770185,1
835435,19:00.0,3.5,2014-07-14 14:19:00 UTC,-73.985617,40.723147,-73.982732,40.727087,1
390018,44:33.0,5.5,2013-07-24 23:44:33 UTC,-73.991635,40.750003,-73.98356,40.738897,1
83606,44:23.0,5.3,2009-06-07 11:44:23 UTC,-73.990905,40.74,-74.00261,40.73335,2
655375,47:24.0,3.5,2013-11-10 22:47:24 UTC,-73.952179,40.777866,-73.94715,40.7778,1
832866,59:52.0,4,2013-12-11 03:59:52 UTC,-73.950208,40.783903,-73.953249,40.788431,1
158308,17:25.0,7.3,2011-08-22 10:17:25 UTC,-73.953251,40.782612,-73.969661,40.768545,2
481447,35:00.0,8.1,2011-10-21 00:35:00 UTC,-74.0062,40.744727,-73.980575,40.779542,5
184039,17:37.0,17,2014-08-22 22:17:37 UTC,-74.00653,40.717275,-73.955194,40.768739,1
458633,13:58.0,5,2015-02-15 17:13:58 UTC,-73.97745514,40.78935623,-73.98145294,40.78123474,1
93113,05:00.0,11,2015-06-10 00:05:00 UTC,-73.98325348,40.74462891,-73.95876312,40.77794266,1
123299,14:23.0,6,2013-01-12 16:14:23 UTC,-73.97755,40.779109,-73.975324,40.789726,1
235680,47:07.0,10,2013-04-21 21:47:07 UTC,-73.962197,40.812094,-73.956926,40.786195,1
605472,29:47.0,6.9,2010-06-05 01:29:47 UTC,0,0,0,0,1
847476,12:00.0,10.5,2013-10-10 07:12:00 UTC,-73.991032,40.737477,-74.013137,40.716565,1
126150,50:25.0,8.1,2011-01-10 11:50:25 UTC,-73.981909,40.76389,-73.988896,40.748327,1
929883,08:00.0,4.5,2012-01-21 12:08:00 UTC,-73.99194,40.748878,-73.99194,40.748878,5
513708,49:13.0,4.9,2010-09-05 23:49:13 UTC,-74.005483,40.738782,-73.991043,40.745189,2
105154,03:28.0,7.3,2010-01-01 10:03:28 UTC,-73.981494,40.783712,-73.956829,40.786277,1
325414,37:24.0,4.5,2009-04-15 21:37:24 UTC,-73.979076,40.76437,-73.984832,40.768622,2
894468,52:00.0,5.7,2012-04-17 20:52:00 UTC,-73.978447,40.755892,-73.983792,40.74384,3
9817,17:00.0,5.3,2011-08-03 22:17:00 UTC,-73.979527,40.780388,-73.980408,40.770273,2
430245,30:00.0,3.3,2009-06-09 04:30:00 UTC,-73.997828,40.740462,-73.993067,40.736808,1
633170,43:00.0,6.1,2010-01-04 22:43:00 UTC,-73.979932,40.761045,-73.992627,40.755675,2
582052,02:02.0,5,2015-03-13 08:02:02 UTC,-73.98210907,40.73655319,-73.98085022,40.74186707,5
212545,31:03.0,48.83,2013-09-02 08:31:03 UTC,-74.012727,40.71514,-73.848859,40.748873,2
943569,36:12.0,29.5,2015-03-28 10:36:12 UTC,-73.86367798,40.76967239,-73.76069641,40.76173019,1
862288,22:35.0,14.5,2014-11-10 23:22:35 UTC,-73.993638,40.720341,-73.989652,40.757271,1
61067,27:00.0,10,2013-11-12 20:27:00 UTC,-73.97984,40.763292,-73.969517,40.76097,4
379182,59:29.0,7.7,2010-10-10 10:59:29 UTC,-73.968438,40.770627,-73.984725,40.760723,1
483896,21:05.0,3.7,2011-09-09 03:21:05 UTC,-74.0056,40.7394,-74.0032,40.7316,0
901938,00:15.0,9.7,2011-09-18 01:00:15 UTC,-73.994778,40.725846,-73.963328,40.755944,1
164066,51:00.0,5.3,2012-05-11 19:51:00 UTC,-73.982092,40.778462,-73.972978,40.795227,5
854887,20:44.0,40.67,2009-10-23 23:20:44 UTC,-73.968935,40.79841,-73.805408,40.907928,1
446492,42:30.0,9.8,2009-02-04 23:42:30 UTC,-73.998807,40.734954,-73.978234,40.762257,1
331993,29:32.0,6.9,2010-08-08 02:29:32 UTC,-74.003298,40.731776,-73.98316,40.73049,1
45518,26:00.0,7.5,2014-07-26 02:26:00 UTC,-73.97094,40.767072,-73.955855,40.781845,1
928573,04:55.0,16.5,2012-11-10 00:04:55 UTC,-73.998738,40.726759,-73.988042,40.779368,2
218973,21:00.0,24.9,2011-02-21 21:21:00 UTC,-73.955577,40.787785,-73.980603,40.685288,5
31401,20:48.0,4.1,2009-10-07 14:20:48 UTC,-73.954535,40.779017,-73.959879,40.781624,1
61504,19:00.0,64.3,2011-03-29 17:19:00 UTC,-74.082742,40.701192,-73.884752,40.62148,5
207144,58:52.0,4.5,2014-04-29 22:58:52 UTC,-73.981076,40.782739,-73.980906,40.78878,1
505388,55:00.0,4.5,2014-02-25 11:55:00 UTC,-73.992242,40.766825,-73.987968,40.769685,1
302529,04:42.0,7.4,2009-04-11 20:04:42 UTC,-73.955134,40.764911,-73.979806,40.771151,1
880711,57:31.0,12.1,2011-07-29 23:57:31 UTC,-73.952,40.7779,-73.9986,40.7545,1
189159,15:56.0,41.5,2015-02-07 00:15:56 UTC,-74.0150528,40.70950317,-73.91940308,40.86062241,1
738665,33:37.0,9.5,2013-08-21 10:33:37 UTC,-73.948913,40.784649,-73.951857,40.765591,1
488149,36:59.0,11,2014-05-15 09:36:59 UTC,-73.976251,40.77641,-73.955572,40.769411,1
511409,40:09.0,8,2014-08-11 19:40:09 UTC,-73.976849,40.762222,-73.989646,40.756547,1
623207,19:29.0,13.7,2010-09-02 21:19:29 UTC,-73.971555,40.79458,-73.918924,40.804654,2
928141,58:00.0,9.5,2013-03-04 10:58:00 UTC,-74.014287,40.704667,-74.00315,40.725152,1
718699,49:00.0,4.5,2012-11-09 06:49:00 UTC,-73.989825,40.756417,-73.982197,40.755192,2
407325,57:13.0,6.5,2012-06-08 14:57:13 UTC,-73.991129,40.751151,-74.002943,40.760384,1
287610,22:52.0,4.1,2011-04-26 08:22:52 UTC,-73.998813,40.739783,-74.002203,40.729978,1
714427,39:00.0,4.5,2010-07-13 19:39:00 UTC,-73.966497,40.763895,-73.966502,40.757028,1
17217,22:00.0,16,2013-10-02 07:22:00 UTC,0,0,0,0,1
624324,36:00.0,11.7,2009-01-03 00:36:00 UTC,-73.94574,40.77794,-73.990587,40.750665,5
425990,13:00.0,2.9,2010-08-12 07:13:00 UTC,-73.990735,40.755965,-73.990078,40.757518,1
195659,38:00.0,9.7,2011-06-18 08:38:00 UTC,-73.97843,40.75272,-74.001308,40.720392,1
366598,51:00.0,9.3,2009-12-02 18:51:00 UTC,-74.001945,40.728213,-74.004288,40.750127,1
768015,27:07.0,6.5,2010-08-14 10:27:07 UTC,-73.979505,40.74645,-73.995833,40.742335,2
400931,54:47.0,7.5,2015-01-21 17:54:47 UTC,-73.98478699,40.74136734,-73.97184753,40.75562286,1
872647,37:54.0,5.7,2011-12-17 22:37:54 UTC,-73.97601,40.781812,-73.980286,40.764286,4
768093,05:06.0,5.5,2014-03-16 19:05:06 UTC,-73.954536,40.821106,-73.953176,40.81379,1
307811,16:00.0,18.9,2012-09-02 16:16:00 UTC,-73.94452,40.791725,-73.9234,40.792683,2
122155,10:38.0,10.1,2010-01-31 18:10:38 UTC,-74.004763,40.741714,-73.975372,40.758847,3
444328,15:00.0,10.1,2011-03-18 19:15:00 UTC,-73.993183,40.724433,-74.007697,40.751648,5
171723,46:42.0,11.7,2011-06-06 14:46:42 UTC,-73.967245,40.788187,-73.989298,40.75636,2
799263,45:04.0,6.5,2012-05-08 18:45:04 UTC,-73.997389,40.729852,-73.996599,40.716415,1
575116,20:00.0,18.1,2011-08-31 13:20:00 UTC,-73.989908,40.751408,-73.96635,40.762028,5
173257,19:00.0,10.1,2010-10-20 19:19:00 UTC,-73.99523,40.736773,-73.985203,40.758185,1
85186,09:22.0,12.9,2010-10-26 10:09:22 UTC,-73.992223,40.74851,-73.978167,40.76475,1
517265,11:00.0,7,2012-12-28 17:11:00 UTC,-73.961345,40.761152,-73.972532,40.764857,1
284868,48:00.0,5.5,2014-10-25 21:48:00 UTC,-73.97385,40.752057,-73.977485,40.745457,1
872783,26:00.0,13,2013-07-16 03:26:00 UTC,-73.985322,40.73567,-73.945987,40.789647,3
187336,30:50.0,4.5,2012-05-15 08:30:50 UTC,-73.984622,40.769584,-73.980768,40.75987,1
244628,10:00.0,26,2014-05-15 20:10:00 UTC,-73.99254,40.743047,-73.980132,40.663692,1
570219,44:00.0,3.3,2011-07-30 22:44:00 UTC,-73.968382,40.75505,-73.97226,40.749675,1
852308,01:00.0,5,2013-06-06 13:01:00 UTC,-73.972087,40.765165,-73.97102,40.761805,1
763445,46:00.0,18.5,2009-09-17 13:46:00 UTC,-73.952967,40.78646,-74.003783,40.74304,1
371994,55:00.0,10.9,2011-10-18 10:55:00 UTC,-73.956373,40.781257,-73.980912,40.75452,6
845203,28:00.0,9.5,2014-09-18 08:28:00 UTC,-73.99301,40.752,-73.98408,40.74038,5
685187,23:32.0,11,2014-02-02 23:23:32 UTC,-73.950565,40.778273,-73.977767,40.742086,2
550982,55:02.0,6.5,2012-07-17 08:55:02 UTC,-73.984743,40.769396,-73.984159,40.759844,1
587082,23:00.0,6.5,2009-08-14 19:23:00 UTC,-73.980205,40.76174,-73.987115,40.757335,5
553937,16:00.0,7,2013-07-26 08:16:00 UTC,-73.994007,40.751422,-73.991445,40.765217,5
238015,28:01.0,10.1,2010-05-18 00:28:01 UTC,-74.000191,40.730212,-73.991724,40.703274,1
711045,03:35.0,9.5,2013-12-09 16:03:35 UTC,-73.959503,40.774244,-73.959672,40.759206,1
525861,18:00.0,26.33,2014-08-04 22:18:00 UTC,-73.872892,40.773932,-73.951902,40.81138,4
584050,17:00.0,18,2014-06-17 17:17:00 UTC,-73.97649,40.739452,-73.952325,40.709692,2
447279,58:00.0,9,2013-06-15 00:58:00 UTC,-73.968947,40.760452,-73.98345,40.731812,1
228029,15:00.0,11.7,2012-03-14 16:15:00 UTC,-73.971722,40.794622,-73.956148,40.771335,1
799955,30:05.0,6.5,2011-03-11 15:30:05 UTC,-73.966963,40.766909,-73.952819,40.783206,1
828438,20:16.0,11.7,2010-05-21 07:20:16 UTC,-73.94427,40.775983,-73.944039,40.775949,1
826456,58:00.0,11.3,2011-01-07 09:58:00 UTC,-73.984877,40.741895,-73.961508,40.777135,5
576776,36:00.0,8.9,2010-05-02 23:36:00 UTC,-73.945487,40.719095,-73.940152,40.685147,2
105059,25:08.0,8.5,2012-09-27 16:25:08 UTC,-73.987953,40.740967,-73.9902,40.756329,1
246780,08:33.0,6.1,2010-01-16 20:08:33 UTC,-73.975929,40.752415,-73.977998,40.736599,1
943947,49:40.0,7.5,2015-05-13 01:49:40 UTC,-74.00505829,40.71920395,-74.00214386,40.73950195,1
317782,28:00.0,11.3,2010-05-10 01:28:00 UTC,-73.91754,40.744902,-73.96027,40.773877,1
345527,14:52.0,7.5,2015-01-11 21:14:52 UTC,-73.99929047,40.73842239,-73.98067474,40.74694061,1
639299,56:22.0,34.83,2014-02-01 10:56:22 UTC,-73.862457,40.771115,-73.984697,40.75685,2
672643,42:33.0,4.5,2010-11-10 23:42:33 UTC,-73.965813,40.774055,-73.965993,40.76518,1
44565,33:35.0,8.1,2011-04-22 08:33:35 UTC,-73.953912,40.766335,-73.975094,40.737092,1
543301,15:40.0,20,2015-03-22 00:15:40 UTC,-73.98382568,40.7231102,-73.98402405,40.76540756,1
863214,05:00.0,11,2014-03-06 22:05:00 UTC,-73.938005,40.74981,-73.982477,40.75734,1
360278,30:43.0,6.1,2009-11-19 18:30:43 UTC,-73.998233,40.682124,-73.996353,40.69007,1
857033,13:32.0,6.5,2015-04-07 18:13:32 UTC,-73.94562531,40.77437973,-73.96084595,40.77486038,1
555542,08:07.0,15,2014-11-01 04:08:07 UTC,-73.99115,40.726869,-73.946966,40.780098,3
842647,48:05.0,20.5,2013-01-11 11:48:05 UTC,-74.014089,40.714909,-73.982224,40.75724,3
892335,51:00.0,17,2012-09-15 06:51:00 UTC,-73.979215,40.740032,-73.967002,40.711902,5
630848,07:00.0,8,2012-11-10 14:07:00 UTC,-73.961439,40.760323,-73.961023,40.77751,3
503225,26:39.0,10,2013-04-26 19:26:39 UTC,-73.986486,40.734457,-74.004044,40.717336,1
38545,05:00.0,6.9,2012-08-05 22:05:00 UTC,-73.980762,40.744422,-74.00098,40.73653,1
353670,52:08.0,7.5,2014-06-19 10:52:08 UTC,-73.967616,40.762896,-73.977722,40.749554,1
514245,22:25.0,9.3,2010-08-14 05:22:25 UTC,-73.96886,40.766332,-73.952652,40.768667,1
935439,35:00.0,9.7,2010-04-01 16:35:00 UTC,-74.012933,40.702752,-73.98893,40.693448,2
